growth,coefGT,sma_dif,dif_high,dif_low,dif_open,zone_interval,dif_prev_close,dif_bid_ask,zone_size,RSI,MACD,volatility,SP_MA_dif,correlSP,sp_open_dif,sp_dif_high,sp_dif_low,winloss,ask,symbol,alertTime,sellTime,sellPrice
0.65,3.7164,0.26079,0.962974022,0.329538646,-0.482876458,29,-0.62749151,0.082181547,0.172233039,39.46012672,-0.059361386,0.267,-0.126413517,0.022312038,-0.182954192,0.383870522,0.003458413,-1,133.96,AYI   ,10/5/2018 10:18,10/5/2018 10:25,133.29
0.78,6.5934,0.54905,1.764290755,0.212164074,-0.770308123,19,0.421940928,0.070621469,0.141542817,36.31618647,-0.010966618,0.043,-0.044677916,0.423098389,-0.11736684,0.317954035,0.069168252,-1,14.17,BBBY  ,10/5/2018 10:21,10/5/2018 10:43,14.06
0.64,4.3836,0.47956,1.918246175,0.251831502,-0.657894737,24,-0.18115942,0.02284148,0.114468864,38.99802725,0.095146333,0.102,-0.014623805,0.842175621,-0.086299147,0.286760641,0.100293965,-1,43.79,MU    ,10/5/2018 10:34,10/5/2018 10:48,43.56
0.6,1.8332,0.31932,1.616513305,0.324351297,-0.814010853,54,0.098765432,0.024875622,0.174650699,34.00070196,0.010544792,0.059,-0.159141053,0.322345409,-0.234733681,0.435971074,0.003460208,-1,40.21,DHI   ,10/5/2018 10:49,10/5/2018 11:30,40
0.65,1.6954,0.38646,1.309255079,0.226244344,-0.449438202,63,-0.425151041,0.02257846,0.113096584,42.89568937,-0.066283252,0.054,-0.100472173,0.15846696,-0.234733681,0.435971074,0.055392072,-1,44.3,LEN   ,10/5/2018 10:58,10/5/2018 11:31,44.07
0.78,1.9442,0.44118,1.096104913,0.314156686,-0.892337536,66,0.019402406,0.039161935,0.137335688,35.94476594,-0.048930847,0.072,-0.150380449,0.479146528,-0.372812317,0.575170646,0.239649903,-1,51.09,TRIP  ,10/5/2018 11:08,10/5/2018 11:37,50.82
0.53,0.9744,0.3272,1.149802891,0.197498354,-1.008130081,90,0.065082981,0.032862307,0.032905561,26.88212179,-0.034298121,0.035,-0.121558962,0.087872902,-0.635161725,0.840715651,0.010423181,-1,30.44,WY    ,10/5/2018 11:42,10/5/2018 13:34,30.28
0.95,3.126,0.48709,1.544921566,0.365776081,-0.700180946,50,0.434576485,0.055489497,0.031708284,30.10888895,-0.041976904,0.205,-0.243297732,0.035437285,-0.876799337,1.086540136,0.027867767,-1,126.22,RL    ,10/5/2018 11:54,10/5/2018 13:21,125.5
0.53,2.749,0.15516,2.284710018,0.27693857,-0.89574521,32,0.124564026,0.025113009,0.025144581,33.16494877,-0.01126831,0.057,-0.118031659,0.895653686,-1.070109427,1.284064343,0.010469012,1,39.83,DVN   ,10/5/2018 13:05,10/5/2018 15:23,40.03
0.5,2.0661,0.24227,1.32814289,0.229515722,-1.221443112,40,-0.918870462,0.02290426,0.091806289,34.74224101,-0.03799665,0.048,0.043763068,-0.038908519,0.348383501,0.048604361,0.463883366,1,43.67,NOV   ,10/8/2018 10:22,10/8/2018 10:54,43.89
1.01,2.6991,0.61997,1.005747126,0.360490267,-0.784034212,62,-0.918079096,0.035932447,0.21629416,31.43081828,0.002807902,0.056,-0.104408782,0.397577906,0.219481605,0.180762679,0.334833107,1,27.84,NFX   ,10/8/2018 10:44,10/8/2018 10:52,27.99
0.69,2.9114,0.26145,0.723291307,0.789192081,-0.593667546,39,-0.059331531,0.066401062,0,31.5014939,-0.281997032,0.28,-0.104408782,0.746058975,0.219481605,0.180762679,0.334833107,-1,150.7,EW    ,10/8/2018 10:44,10/8/2018 11:04,149.92
0.51,7.6006,0.19961,0.908185814,0.92640247,-0.569814327,11,-0.370450554,0.211709739,0,37.76125912,-1.421179508,1.254,-0.15698151,0.406988298,0.15328874,0.246973703,0.268564054,-1,411.81,ABMD  ,10/8/2018 10:46,10/8/2018 10:52,409.53
0.63,1.489,0.2475,0.632069195,0.233411137,-0.033255737,70,-0.529275554,0.03327787,0.100033344,28.01259783,-0.016684213,0.03,-0.130278448,0.485768142,0.149804905,0.250460918,0.265076209,1,30.06,BAC   ,10/8/2018 10:51,10/8/2018 14:02,30.23
0.83,2.5266,0.39036,1.38366384,0.825047146,-0.012751036,54,-0.065836979,0.082961072,0.042590345,27.93132781,-0.899533782,1.073,-0.117439404,0.815929124,0.149804905,0.250460918,0.265076209,1,470.49,BLK   ,10/8/2018 10:53,10/8/2018 11:21,472.87
0.84,1.4498,0.39954,0.836342901,0.496657116,-0.03800114,96,-0.1138736,0.057055915,0.076161462,26.06494479,-0.043649427,0.076,-0.355499791,0.267639994,-0.397157191,0.800979363,0.006995942,-1,52.61,ETFC  ,10/8/2018 11:41,10/8/2018 12:00,52.29
0.73,0.9723,0.31114,0.732600733,0.237580994,-0.215007525,125,-0.513368984,0.021551724,0.107968041,28.00614851,0.017897529,0.053,-0.392144097,0.332615153,-0.505156076,0.910396022,0.028020034,1,46.41,MS    ,10/8/2018 11:46,10/8/2018 12:24,46.69
1.57,1.2807,0.39442,1.573995745,0.947131434,-0.377965626,204,-0.051050361,0.12834005,0.149061938,21.39946376,0.100154513,0.63,-0.088463704,0.332660877,-0.452898551,0.857422832,0.084063047,1,390.09,REGN  ,10/8/2018 13:21,10/8/2018 13:38,392.34
0.93,8.8571,0.29671,1.001097093,0.344020916,-0.109589041,17,0.027404768,0.109829764,0.027464982,44.65047408,0.109589755,0.199,0.186271144,0.488640488,0.187897978,0.03820373,0.404505353,1,72.92,QRVO  ,10/9/2018 10:03,10/9/2018 10:36,73.4
0.58,5.2775,0.17265,0.58264611,1.491994178,0.685920578,18,0.162719219,0.044839028,0.107807025,51.11153787,0.117727949,0.258,0.17292791,0.176229821,0.177459202,0.048627996,0.394044007,-1,111.56,EA    ,10/9/2018 10:04,10/9/2018 10:07,110.96
0.71,4.2464,0.25772,0.714957667,1.289543895,1.122526636,27,0.273449921,0.025092529,0.23289482,43.20666552,0.218481067,0.426,0.020174474,0.65291211,0.055673475,0.170405147,0.271994979,1,159.45,FB    ,10/9/2018 10:12,10/9/2018 10:31,160.28
0.76,2.6808,0.25017,0.760193504,1.387331839,0.597886541,47,0,0.082999032,0.083114005,42.70675988,-0.125988757,0.157,-0.236112492,0.822667853,0.073071436,0.438108484,0.289430554,-1,72.35,KSS   ,10/9/2018 11:09,10/9/2018 12:22,71.97
0.98,2.7117,0.4192,0.981294082,0.663682667,0.046019328,60,-0.290608749,0.061368518,0.030717248,25.49390573,-0.138273178,0.159,-0.203896823,0.614769608,0.083510213,0.427632723,0.299891899,-1,65.22,AKAM  ,10/9/2018 11:11,10/9/2018 12:15,64.89
1.67,4.2311,0.70129,1.64987843,1.605787895,1.01754386,65,-0.087642419,0.034746352,0.087017055,28.61299743,-0.082414362,0.274,0.08829925,0.585185842,0.313163297,0.197717576,0.530041497,1,57.58,CBS   ,10/9/2018 11:32,10/9/2018 11:52,57.87
0.5,5.0968,0.57553,1.288056206,5.791266646,4.914004914,16,-0.061387354,0.029282577,0.088028169,39.46112484,0.009382376,0.087,0.076028203,0.728437778,0.306204113,0.204669234,0.523067266,-1,34.16,EBAY  ,10/9/2018 11:33,10/9/2018 12:46,33.98
0.79,1.0078,0.46253,0.793587174,0.281350482,-0.327580697,130,-0.151575588,0.088254172,0,18.36058098,-0.265166768,0.255,-0.059440931,0.354111652,0.236612269,0.2742389,0.453324964,-1,124.75,ARE   ,10/9/2018 11:47,10/9/2018 12:08,124.12
0.5,2.5654,0.09358,0.749507322,1.633087156,1.31748193,32,-0.339515774,0.06803842,0.126758913,36.81904522,-0.394310401,2.561,-0.024514849,0.857800178,0.278367375,0.232485513,0.495170346,-1,1882.57,AMZN  ,10/9/2018 11:49,10/9/2018 12:44,1872.64
0.64,1.3218,0.29142,1.305776548,0.251408756,-0.984673345,80,0.205920206,0.034602076,0.104031209,26.61495899,-0.111737023,0.116,0.03293979,-0.751245205,0.386234733,0.124783362,0.603270914,1,115.64,SRE   ,10/9/2018 12:05,10/9/2018 14:16,116.22
1.18,1.245,0.28971,1.227290723,0.260209932,-0.776919384,157,-0.135123355,0.083648851,0.123489459,31.42964188,-0.082523178,0.189,-0.124916077,-0.172723804,0.247051046,0.263797293,0.46378631,-1,227.33,ADS   ,10/9/2018 12:15,10/9/2018 13:00,226.07
0.73,1.5984,0.47536,1.600170685,0.514690114,-0.699152542,76,0.361471401,0.021340162,0.042753313,32.61452339,-0.09332497,0.086,-0.143111791,0.085756131,0.191377571,0.319511009,0.407992468,-1,46.87,INTC  ,10/9/2018 12:25,10/9/2018 15:23,46.62
0.64,6.3745,-0.20801,0.804787454,1.317164959,1.169102296,16,-0.041736227,0.041288192,0.061906727,40.07134049,0.1308229,0.2,0.086923264,0.128996935,0.163540833,0.347391093,0.380095547,-1,48.46,PCG   ,10/9/2018 14:17,10/9/2018 14:18,47.86
0.5,1.9747,0.16703,0.500782473,0.836357898,0.440113172,42,-0.671350507,0.031308704,0,34.26259714,-0.0942935,0.1,0.067090395,-0.478316553,-1.199316668,1.24210452,0.226348364,1,63.9,REG   ,10/10/2018 11:44,10/10/2018 12:07,64.24
1.45,4.5355,0.7688,7.146193368,0.328022493,-6.137658922,53,-0.52333188,0.046728972,0.234301781,29.04584483,-0.075778352,0.086,0.024003502,0.954987836,-1.209775825,1.252823264,0.219282733,1,21.41,MRO   ,10/10/2018 12:13,10/10/2018 12:49,21.52
1.07,7.2346,0.50147,6.287783564,1.122779409,-5.482009504,24,-0.615670068,0.095860044,0.150051017,38.36353507,0.265301486,1.167,-0.049294756,0.971491703,-1.269044382,1.313605706,0.159156823,1,334.14,NFLX  ,10/10/2018 12:31,10/10/2018 12:49,336.21
0.53,7.8869,0.28806,5.444126074,0.886490653,-0.550911854,11,-5.391804457,0.038218995,0.076569678,43.1923442,-0.067475157,0.096,-0.118578749,0.756300519,-1.328312938,1.374461169,0.099030912,-1,52.35,FAST  ,10/10/2018 12:40,10/10/2018 13:04,52.07
0.59,8.9124,-0.23428,7.704402516,1.435406699,-6.983546618,11,0.403817915,0.039323634,0.197005516,52.74876743,0.02745602,0.052,0.006119173,0.956594311,-1.237666911,1.281417679,0.190988187,1,25.44,AMD   ,10/10/2018 12:48,10/10/2018 12:51,25.57
0.86,10.9974,-0.13113,7.577542207,1.555023923,-6.873857404,13,0.403817915,0.039277298,0.275590551,50.27914511,0.061002217,0.076,-0.105814625,0.955183517,-1.370149566,1.417462001,0.056589092,1,25.47,AMD   ,10/10/2018 13:00,10/10/2018 13:06,25.61
0.68,1.1236,0.27168,0.675827889,2.993039443,2.659574468,100,-0.115500116,0.022532672,0.045136538,30.19490115,-0.010116588,0.026,0.04965477,-0.921492449,-1.185371126,1.227816392,0.396727002,-1,44.39,GIS   ,10/10/2018 13:35,10/10/2018 15:13,44.16
0.57,2.8529,0.15437,1.086795801,1.015683346,-0.980966325,33,-0.19726748,0.096203656,0,31.88533348,-0.253253676,0.22,-0.102457209,0.331325879,-1.307394624,1.352974424,0.272749814,-1,135.26,ITW   ,10/10/2018 13:41,10/10/2018 14:10,134.58
0.56,2.2617,0.26017,3.011487116,0.37394827,-2.77693933,41,-0.450721154,0.031055901,0.124494242,31.99883889,-0.04519427,0.047,-0.172924901,0.928371814,-1.380608723,1.428217909,0.198363501,-1,32.21,EBAY  ,10/10/2018 13:42,10/10/2018 14:06,32.04
0.51,1.716,0.19126,2.305825243,0.906196424,-1.858027632,49,-0.379686758,0.024277737,0.048626307,34.89912713,0.006700089,0.03,-0.137726454,0.750469276,-1.411986194,1.460499328,0.166483653,-1,41.2,HAL   ,10/10/2018 13:57,10/10/2018 14:21,40.94
0.66,5.5184,0.18682,3.271692745,2.328966521,-2.766251729,19,0.323774283,0.04743833,0.047505938,37.98689347,0.047780346,0.053,-0.136222298,-0.337048212,-1.429418122,1.47844233,0.148772626,-1,21.09,GT    ,10/10/2018 14:00,10/10/2018 14:05,20.98
0.51,1.3546,0.20641,0.70718232,0.221483942,-0.57130301,62,0.021978022,0.022104332,0.088593577,32.65531905,-0.018149978,0.035,-0.128488837,0.781073021,-1.450336436,1.499982312,0.127519394,-1,45.25,FOXA  ,10/10/2018 14:04,10/10/2018 14:45,45.01
1.06,1.6511,0.68093,1.083515092,2.428653791,-0.189606742,107,-1.432823424,0.063362433,0.063420478,35.24006955,-0.294388194,0.397,-0.295653342,-0.647318822,-1.669978733,1.726705432,0.056761743,-1,142.13,LRCX  ,10/10/2018 14:08,10/10/2018 14:50,141.4
0.95,1.6129,0.47675,0.982318271,1.732178548,-0.098135427,98,1.527731651,0.032754668,0.065616798,34.26351432,-0.038123242,0.058,-0.153787504,-0.382019433,-1.687410661,1.744742721,0.113608123,1,30.54,NEM   ,10/10/2018 14:20,10/10/2018 14:33,30.71
0.78,1.6281,0.45169,2.708967116,0.994879298,-1.764622172,79,-0.481518199,0.028981307,0.072579475,27.37876665,-0.027770792,0.1,-0.210499473,0.683361756,-1.771083917,1.831410825,0.028402031,-1,69.03,APC   ,10/10/2018 14:22,10/10/2018 15:11,68.67
0.63,4.0856,0.42268,4.189601235,0.890930883,-3.34149889,25,-1.611809897,0.047541698,0.107159867,36.65750006,0.247948481,0.525,-0.089373745,0.728067444,-1.78502946,1.845869866,0.028406065,-1,252.53,NVDA  ,10/10/2018 14:37,10/10/2018 14:51,251.22
1.88,1.5821,0.6952,6.381381381,0.225733634,-5.998588567,198,-0.070521862,0.07513148,0.225903614,38.54388936,-0.011085826,0.022,-0.154049322,0.822598475,-1.854757173,1.918226706,0.028426252,-1,13.32,RIG   ,10/10/2018 14:38,10/10/2018 15:09,13.25
0.78,0.7711,0.31301,3.18170092,0.206807411,-3.075512585,168,-0.489342291,0.060230597,0.060318828,31.02495221,-0.044013642,0.103,-0.133387256,0.906209034,-1.854757173,1.918226706,0.046200867,-1,116.29,VRSK  ,10/10/2018 14:42,10/10/2018 15:40,115.66
0.98,4.4892,0.45056,1.443604965,0.270562771,-1.041388518,36,0.160470714,0.040491294,0.189393939,32.05766743,0.040060436,0.202,-0.386908651,0.48964057,-0.050526924,0.689680075,0.264291662,-1,74.12,GILD  ,10/11/2018 10:18,10/11/2018 11:03,73.73
0.89,5.4837,0.5401,2.604523646,0.274914089,-1.882985878,27,0.608930988,0.068587106,0.137457045,33.29813663,0.003276987,0.047,-0.434458654,-0.574555027,-0.169626101,0.809804418,0.144817349,-1,14.59,AES   ,10/11/2018 10:24,10/11/2018 10:58,14.51
1.07,4.5805,0.35321,1.605504587,1.160092807,-0.304878049,38,-1.204819277,0.076511094,0.306983883,36.14154956,-0.003811355,0.033,-0.082810609,-0.001838997,0.010827198,0.627909494,0.325839036,-1,13.08,GE    ,10/11/2018 10:38,10/11/2018 10:46,13.01
0.74,5.6274,0.60738,1.851596916,1.381716678,0.874878489,21,-0.56614195,0.075773231,0.193343461,37.57464441,0.269357239,0.396,-0.202085814,0.754362426,-0.191280497,0.831676008,0.123094747,-1,145.28,URI   ,10/11/2018 10:45,10/11/2018 11:00,144.5
0.92,4.6535,0.42023,1.414810355,0.880655937,-0.524030543,32,-0.595326686,0.075312547,0.241618846,35.90757511,-0.038553717,0.201,-0.356621702,0.617168547,-0.436696983,1.080218944,0.014501686,-1,66.44,HES   ,10/11/2018 10:53,10/11/2018 11:00,66.04
2.34,5.0848,0.88862,2.367579711,0.355532431,-1.195253138,76,0.316889346,0.06052222,0.225459591,28.42896562,-0.420022001,0.381,-0.255699029,0.884411171,-0.371733795,1.014309002,0.079759272,-1,115.73,EXPE  ,10/11/2018 10:57,10/11/2018 11:04,114.88
0.86,2.983,0.31288,1.332997988,0.836926198,0.836926198,48,-0.126646403,0.025157233,0.100806452,31.51928356,-0.021383348,0.095,-0.744141499,0.509180022,-1.010538473,1.666180545,0.010938924,1,39.76,CDNS  ,10/11/2018 11:04,10/11/2018 11:46,39.96
0.79,3.2794,0.36698,0.78680054,0.638184719,0.211827008,40,-0.287491199,0.023492101,0,27.69467918,-0.250913752,0.409,-0.744141499,0.307635894,-1.010538473,1.666180545,0.010938924,1,170.31,SNA   ,10/11/2018 11:04,10/11/2018 11:50,171.2
1.1,2.7094,0.73042,2.12514758,0.276243094,-1.929756851,67,0.426356589,0.039370079,0.157853197,25.45134139,-0.056951329,0.067,-0.744141499,-0.280381023,-1.010538473,1.666180545,0.010938924,-1,25.41,HCP   ,10/11/2018 11:04,10/11/2018 13:26,25.28
0.9,2.0964,0.51739,0.904721515,0.226693114,-0.310033822,71,0.595406861,0.028280543,0.085009918,20.33256297,-0.094478799,0.097,-0.480122261,-0.421704433,-0.978056879,1.632831578,0.069297542,-1,35.37,CAG   ,10/11/2018 11:12,10/11/2018 13:51,35.16
1.15,2.1132,0.43568,1.673185571,0.206859009,-1.413881748,90,0.257731959,0.076111776,0.076211214,31.27522703,-0.012924966,0.181,0.14942792,0.260371637,-0.584668688,1.2306687,0.565879303,-1,92.04,SLG   ,10/11/2018 11:24,10/11/2018 13:29,91.52
0.77,4.5135,0.37101,3.523172118,0.329405803,-2.343075595,28,2.736602052,0.101125016,0.164661178,34.85923517,0.084056335,0.232,-0.028983433,0.934998816,-0.826476108,1.477491903,0.321273411,1,79.19,UAL   ,10/11/2018 11:38,10/11/2018 11:40,79.6
0.61,4.9233,-0.13681,5.887335875,1.048576931,-0.610397811,20,-15.49270722,0.084781687,0.148651518,46.04541542,0.114849503,0.116,0.115582946,0.768218546,-0.173235167,0.813449024,0.982074404,1,47.22,FLR   ,10/11/2018 12:18,10/11/2018 12:23,47.47
0.55,3.0522,0.18441,0.994513032,2.53164557,0.564728198,30,0.060389078,0.060049756,0.055839526,40.08070199,-0.221365958,0.419,-0.142036906,0.277697502,-0.198498629,0.838968647,0.956518564,-1,233.28,AVGO  ,10/11/2018 12:39,10/11/2018 13:51,231.87
0.66,3.5734,0.13673,1.030671181,1.301321497,-0.154113845,30,-0.494682167,0.059784775,0.069860279,37.93186861,0.000678864,0.472,-0.142036906,0.808369691,-0.198498629,0.838968647,0.956518564,-1,200.84,MMM   ,10/11/2018 12:39,10/11/2018 14:26,199.82
0.58,1.4562,0.27944,1.824212272,0.207727462,-0.330578512,66,0.290095317,0.041476566,0.083090985,25.6333128,-0.02010078,0.034,-0.13779492,0.705028995,-0.173235167,0.813449024,0.982074404,-1,24.12,PDCO  ,10/11/2018 12:42,10/11/2018 13:05,23.99
0.71,1.7746,0.35028,1.260059297,0.297366185,-0.620856572,66,-0.042074261,0.031776295,0.138048211,34.35086181,-0.060123527,0.157,-0.13779492,0.838441705,-0.173235167,0.813449024,0.982074404,1,94.44,MDT   ,10/11/2018 12:42,10/11/2018 13:16,94.95
0.91,3.9497,0.30901,5.388650453,0.286944046,-4.725124943,38,-0.989653621,0.047709924,0.095602294,29.67168494,-0.057718849,0.054,-0.237915585,0.601280319,-0.270679948,0.9119531,0.88350188,1,20.97,JEF   ,10/11/2018 12:49,10/11/2018 13:47,21.08
0.57,2.4071,0.10025,2.309078621,1.139211666,-0.992528159,39,-0.399866711,0.090191657,0.011281588,37.42368955,-0.157937527,0.149,-0.286079816,0.909285058,-0.328425004,0.970416772,0.825088533,-1,88.78,RJF   ,10/11/2018 12:50,10/11/2018 13:50,88.33
0.61,1.9844,0.2816,1.629779642,0.993425858,-1.0496684,51,-0.180978235,0.038589552,0.072467269,33.10053372,-0.363999502,0.333,-0.163405781,0.932911028,-0.33203407,0.974073001,0.821437699,-1,207.39,CI    ,10/11/2018 13:00,10/11/2018 14:18,206.32
1.71,3.1796,0.96523,3.620414673,0.836281763,-2.153558052,89,0.360219264,0.063836578,0.143907899,18.97462379,-0.159959181,0.195,-0.277479316,0.821265095,-0.516096434,1.160892436,0.635245154,1,62.7,INCY  ,10/11/2018 13:05,10/11/2018 13:13,63.19
0.55,3.0969,0.16522,0.636574074,2.4,0.202957379,29,-0.389891697,0.043421624,0.057979417,41.09885454,-0.073237531,0.134,-0.042832753,0.497599972,-0.335643136,0.977729495,0.817786864,-1,69.12,HP    ,10/11/2018 13:33,10/11/2018 14:07,68.76
0.5,2.6638,0.21226,0.7003367,1.921757035,0.121359223,31,-1.238513783,0.026943284,0.040480367,35.34281647,-0.056651786,0.114,-0.115816142,0.344389739,-0.396997257,1.03993043,0.755722683,-1,74.25,COP   ,10/11/2018 13:35,10/11/2018 14:11,73.87
0.59,3.5845,0.26889,1.228924896,1.706427637,0.528285274,27,-1.096688165,0.068472515,0.167453607,45.47676409,-0.010501634,0.861,-0.115816142,0.841097973,-0.396997257,1.03993043,0.755722683,-1,365.36,BA    ,10/11/2018 13:35,10/11/2018 13:51,363.38
0.64,3.734,0.05768,0.639801375,2.01656113,0.258496888,28,-0.665715644,0.066889632,0.105303465,37.74688571,-0.023274663,0.191,-0.178059585,0.678692638,-0.454742313,1.098542528,0.697309335,-1,104.72,EA    ,10/11/2018 13:37,10/11/2018 14:32,104.15
0.6,3.4823,0.28181,2.505072254,2.334745763,-0.272535822,28,-1.432699744,0.049712084,0.124548512,42.52583281,-0.304184902,0.481,-0.178059585,0.941119304,-0.454742313,1.098542528,0.697309335,-1,241.51,NVDA  ,10/11/2018 13:37,10/11/2018 13:50,240.15
1.56,2.039,0.36165,2.473075389,0.655781585,0.360288231,127,0,0.026599282,0.213504137,30.59010428,-0.093604349,0.122,-0.254764162,0.842852096,-0.523314566,1.168232776,0.627943485,-1,75.21,NKE   ,10/11/2018 13:43,10/11/2018 14:35,74.73
1.2,1.4933,0.26392,1.91190253,0.470809793,0.291380769,133,0.094082228,0.037502344,0.103334899,34.35307676,-0.057201322,0.105,-0.25096602,0.880590296,-0.59188682,1.238019169,0.558577635,-1,106.7,LOW   ,10/11/2018 13:49,10/11/2018 14:26,106.16
0.83,1.0321,0.24262,1.611986567,0.488032812,-0.082597698,134,0.005162623,0.025839793,0.093186995,33.04365034,-0.120871845,0.208,-0.284453116,0.910762284,-0.642413743,1.289502361,0.507465956,-1,193.55,HD    ,10/11/2018 13:50,10/11/2018 14:30,192.47
1.21,1.504,0.2303,2.087542088,0.270087779,-1.525198939,134,-0.198544011,0.067385445,0.135043889,41.0963036,-0.001122542,0.015,-0.284453116,0.888525236,-0.642413743,1.289502361,0.507465956,-1,14.85,HPE   ,10/11/2018 13:50,10/11/2018 14:13,14.77
1.28,1.5911,0.49059,2.354448627,0.742234772,0.297188755,134,-0.200400802,0.120269403,0.112395633,33.5996989,-0.148634207,0.263,-0.284453116,0.84241518,-0.642413743,1.289502361,0.507465956,1,124.87,PVH   ,10/11/2018 13:50,10/11/2018 13:59,125.61
0.79,1.0361,0.27905,1.186579378,3.941026368,1.340704907,127,-2.585162246,0.040933279,0.082012028,31.33223266,-0.025567467,0.089,-0.284453116,0.538991539,-0.642413743,1.289502361,0.507465956,-1,73.32,JEC   ,10/11/2018 13:50,10/11/2018 14:34,72.93
0.71,0.9312,0.2929,1.583840239,0.612009238,-1.101021566,127,0.096574448,0.074656866,0.138121547,31.55624016,0.075954961,0.269,-0.284453116,0.907930943,-0.642413743,1.289502361,0.507465956,-1,174.26,ROK   ,10/11/2018 13:50,10/11/2018 14:13,173.26
0.68,0.8386,0.36378,1.025869759,0.322176481,-0.355555556,135,-0.318979266,0.026768984,0.125201216,26.40308884,-0.166625808,0.209,-0.323391676,0.735268907,-0.700158799,1.348404449,0.449052609,-1,112.1,DIS   ,10/11/2018 13:51,10/11/2018 14:35,111.51
1.53,1.664,0.36247,3.881418093,0.398895367,-3.395335105,153,-0.426282522,0.06116208,0.061236987,34.01123596,-0.021092862,0.104,-0.323391676,0.832744265,-0.700158799,1.348404449,0.449052609,-1,65.44,LNC   ,10/11/2018 13:51,10/11/2018 14:33,65.1
1.02,1.2565,0.50957,1.468624833,0.469483568,-1.143862736,135,-0.372561911,0.022256844,0.156145438,29.46263687,-0.04847176,0.073,-0.323391676,0.816314329,-0.700158799,1.348404449,0.449052609,-1,44.94,CSCO  ,10/11/2018 13:51,10/11/2018 14:35,44.62
1.27,1.4371,0.45532,1.787263578,0.698934125,-0.294117647,147,0.819815106,0.017355085,0.174003828,35.48106436,-0.050244308,0.08,0.001450716,0.737385236,-0.487223906,1.131541726,0.664451827,-1,57.63,LUV   ,10/11/2018 14:03,10/11/2018 14:24,57.32
0.53,5.1607,0.33539,1.765225066,1.432408236,-1.734605377,17,-0.603448276,0.04415011,0.088456435,40.97942873,0.067054884,0.092,0.028532257,0.740109704,-0.465569511,1.109539867,0.686356833,-1,45.32,APA   ,10/11/2018 14:07,10/11/2018 14:13,45.09
0.51,4,0.30131,2.495329597,0.455764075,-0.266169816,21,-0.661025912,0.066764588,0.080235357,41.13818748,0.11604242,0.141,-0.262232264,0.814738633,-0.801212646,1.451648112,0.34682925,-1,74.94,NTAP  ,10/11/2018 14:12,10/11/2018 14:35,74.52
1.08,1.1301,0.37032,1.225956457,0.680995957,-0.042256497,159,-0.147679325,0.021141649,0.233396987,36.73590978,0.019136724,0.056,-0.2228481,0.726406791,-0.783167316,1.433196319,0.365083422,-1,47.31,ORCL  ,10/11/2018 14:14,10/11/2018 14:36,47.02
1.14,1.1245,0.58728,1.543550165,0.29487652,-0.83819242,168,-0.615718942,0.036764706,0.14743826,27.71884612,-0.06341265,0.06,-0.288014877,0.829915358,-0.916702757,1.56989874,0.230002556,-1,27.21,JNPR  ,10/11/2018 14:24,10/11/2018 14:36,27.07
0.62,11.3553,0.83025,3.163580247,3.020667727,0.856031128,9,-2.132520944,0.077220077,0.154679041,37.93347502,-0.038892678,0.049,-0.2806608,0.129982219,-0.920311823,1.573598514,0.226351721,-1,12.96,RIG   ,10/11/2018 14:25,10/11/2018 14:35,12.89
1.27,1.2137,0.36632,1.271640876,0.399938471,-0.351145038,174,-0.410521514,0.038317112,0.122859556,38.55646393,-0.317217953,0.564,-0.281337918,0.795036864,-0.988884077,1.643945469,0.156985871,-1,261.08,UNH   ,10/11/2018 14:30,10/11/2018 14:36,259.45
1.28,1.2026,0.44553,5.365853659,0.701754386,-2.953110911,177,-0.337002921,0.023234201,0.139729856,31.76762722,-0.027193774,0.072,-0.231301325,0.856224297,-0.992493143,1.64765064,0.153335037,-1,43.05,PFE   ,10/11/2018 14:33,10/11/2018 14:37,42.8
1.3,1.2163,0.48027,2.029312289,0.225988701,-1.444444444,178,-0.387382402,0,0.11299435,37.50410479,-0.007420781,0.034,-0.395279928,0.839193143,-1.205428035,1.866734858,0.120697853,-1,17.74,NWL   ,10/11/2018 14:35,10/11/2018 14:42,17.65
2.05,1.6285,0.83931,2.320309375,0.327781122,-1.101219914,209,-0.985897101,0.113477071,0.120336943,24.73770863,-0.480329185,0.489,-0.479651269,0.760687898,-1.454453587,2.124153086,0.040301898,-1,149.98,CXO   ,10/11/2018 14:41,10/11/2018 14:44,149.2
0.6,1.2343,0.35097,4.658213892,0.184094256,-3.792097587,81,0.168230919,0.036764706,0.101251841,22.17448607,-0.151521816,0.178,-0.799688875,0.448984715,-1.804532987,2.488238753,0.00735132,-1,108.84,KMB   ,10/11/2018 14:42,10/11/2018 14:45,108.17
1.69,1.7508,0.70756,2.333458788,1.489686784,-2.136279926,160,-0.183823529,0.037650602,0.037693178,26.10524595,-0.044364819,0.058,-0.799688875,0.517013082,-1.804532987,2.488238753,0.00735132,1,26.57,WMB   ,10/11/2018 14:42,10/11/2018 15:04,26.72
2.24,1.7678,1.05552,2.489947417,0.356976564,-1.274906481,211,-0.099145821,0.054158607,0.201675458,21.99876859,-0.314696162,0.421,-0.837779974,0.716824165,-1.876714306,2.563631014,0.011035498,-1,129.32,UTX   ,10/11/2018 14:43,10/11/2018 14:46,128.56
