growth,coefGT,sma_dif,dif_high,dif_low,dif_open,zone_interval,dif_prev_close,dif_bid_ask,zone_size,RSI,MACD,volatility,SP_MA_dif,correlSP,sp_open_dif,sp_dif_high,sp_dif_low,winloss,ask,symbol,alertTime,sellTime,sellPrice
0.77,1.9969,0.39939,0.913168856,1.06865285,0.84006462,64,-0.257815018,0.032051282,0.080282595,33.67395289,-0.057175377,0.062,-0.070081901,-0.298934352,-0.20588121,0.245231608,0.273224044,1,62.42,EQT   ,11/2/2017 11:26,11/2/2017 11:48,62.74
0.77,1.9969,0.39939,0.913168856,1.06865285,0.84006462,64,-0.257815018,0.032051282,0.080282595,33.67395289,-0.057175377,0.062,-0.070081901,-0.298934352,-0.20588121,0.245231608,0.273224044,1,62.42,EQT   ,11/2/2017 11:26,11/2/2017 11:48,62.74
1.07,2.2362,0.6744,1.391465677,3.059273423,2.277039848,79,-0.283822138,0.092850511,0,38.65800355,0.008737596,0.017,-0.066146573,-0.609454935,-0.231130793,0.270601748,0.24785324,-1,10.78,AES   ,11/2/2017 11:36,11/2/2017 11:45,10.72
1.07,2.2362,0.6744,1.391465677,3.059273423,2.277039848,79,-0.283822138,0.092850511,0,38.65800355,0.008737596,0.017,-0.066146573,-0.609454935,-0.231130793,0.270601748,0.24785324,-1,10.78,AES   ,11/2/2017 11:36,11/2/2017 11:45,10.72
1.39,4.3262,0.35008,5.184411969,1.447229086,-2.078364566,53,-8.737562189,0.034806822,0.034843206,39.7699613,0.022763808,0.055,0.040356644,0.599155329,-0.174804801,0.214024438,0.304449649,1,28.74,SYMC  ,11/2/2017 11:58,11/2/2017 11:59,28.92
1.39,4.3262,0.35008,5.184411969,1.447229086,-2.078364566,53,-8.737562189,0.034806822,0.034843206,39.7699613,0.022763808,0.055,0.040356644,0.599155329,-0.174804801,0.214024438,0.304449649,1,28.74,SYMC  ,11/2/2017 11:58,11/2/2017 11:59,28.92
0.51,1.4423,-0.02353,0.574327558,1.098369381,0.961584924,59,0.20821228,0.110200757,0.105561153,39.60809349,-0.317084374,0.387,0.081871732,0.060930146,-0.042730063,0.081610446,0.43715847,-1,208.94,PSA   ,11/2/2017 12:17,11/2/2017 13:19,207.85
0.51,1.4423,-0.02353,0.574327558,1.098369381,0.961584924,59,0.20821228,0.110200757,0.105561153,39.60809349,-0.317084374,0.387,0.081871732,0.060930146,-0.042730063,0.081610446,0.43715847,-1,208.94,PSA   ,11/2/2017 12:17,11/2/2017 13:19,207.85
0.78,3.0338,0.43399,1.874219075,0.23657111,-1.328767123,42,-0.054764513,0.02777392,0.097411634,32.01824575,-0.073521031,0.154,0.05573558,0.487043495,-0.046614614,0.085499981,0.433255269,1,72.03,XLNX  ,11/2/2017 12:21,11/2/2017 12:51,72.4
0.78,3.0338,0.43399,1.874219075,0.23657111,-1.328767123,42,-0.054764513,0.02777392,0.097411634,32.01824575,-0.073521031,0.154,0.05573558,0.487043495,-0.046614614,0.085499981,0.433255269,1,72.03,XLNX  ,11/2/2017 12:21,11/2/2017 12:51,72.4
0.67,2.7115,0.27267,1.477501679,0.235610905,-1.455989411,41,-0.033079722,0.033590863,0.084132593,33.18911771,-0.00667166,0.035,-0.036009057,0.566239318,-0.069921921,0.108843537,0.409836066,-1,29.78,GT    ,11/2/2017 12:44,11/2/2017 13:06,29.61
0.67,2.7115,0.27267,1.477501679,0.235610905,-1.455989411,41,-0.033079722,0.033590863,0.084132593,33.18911771,-0.00667166,0.035,-0.036009057,0.566239318,-0.069921921,0.108843537,0.409836066,-1,29.78,GT    ,11/2/2017 12:44,11/2/2017 13:06,29.61
0.53,1.4297,0.16314,0.555805919,1.773429139,0.452693526,61,0.181405896,0.045085663,0.045146727,31.01003112,-0.064503414,0.098,-0.027201368,0.43278052,-0.062152818,0.101061142,0.417642467,1,66.57,XYL   ,11/2/2017 12:46,11/2/2017 13:16,66.91
0.53,1.4297,0.16314,0.555805919,1.773429139,0.452693526,61,0.181405896,0.045085663,0.045146727,31.01003112,-0.064503414,0.098,-0.027201368,0.43278052,-0.062152818,0.101061142,0.417642467,1,66.57,XYL   ,11/2/2017 12:46,11/2/2017 13:16,66.91
0.76,1.3373,0.29629,0.829027995,1.290008519,0.823743186,94,-0.410182169,0.036057692,0.060175713,38.63522744,-0.027840341,0.05,-0.001424869,0.124965706,-0.038845511,0.077721214,0.441061671,0,83.23,LLY   ,11/2/2017 12:52,11/2/2017 15:59,83.1
0.76,1.3373,0.29629,0.829027995,1.290008519,0.823743186,94,-0.410182169,0.036057692,0.060175713,38.63522744,-0.027840341,0.05,-0.001424869,0.124965706,-0.038845511,0.077721214,0.441061671,0,83.23,LLY   ,11/2/2017 12:52,11/2/2017 15:59,83.1
0.66,0.7977,0.3385,0.99786863,0.262263235,-0.32831209,137,0.125688872,0.029072585,0.097087379,39.0699279,-0.012066543,0.036,-0.035301014,0.409302191,-0.081575574,0.1205194,0.398126464,0,103.22,LYB   ,11/2/2017 13:09,11/2/2017 15:59,103.56
0.66,0.7977,0.3385,0.99786863,0.262263235,-0.32831209,137,0.125688872,0.029072585,0.097087379,39.0699279,-0.012066543,0.036,-0.035301014,0.409302191,-0.081575574,0.1205194,0.398126464,0,103.22,LYB   ,11/2/2017 13:09,11/2/2017 15:59,103.56
0.53,0.9129,0.36237,1.172529313,0.223838836,-0.88544549,96,-0.330943188,0.055865922,0.083939564,37.67076447,-0.024005391,0.028,0.012760365,0.38371094,-0.03496096,0.073832284,0.444964871,-1,17.91,KMI   ,11/2/2017 13:14,11/2/2017 13:45,17.82
0.53,0.9129,0.36237,1.172529313,0.223838836,-0.88544549,96,-0.330943188,0.055865922,0.083939564,37.67076447,-0.024005391,0.028,0.012760365,0.38371094,-0.03496096,0.073832284,0.444964871,-1,17.91,KMI   ,11/2/2017 13:14,11/2/2017 13:45,17.82
0.59,2.5128,0.27647,0.588235294,4.010876954,3.799185889,39,-0.874243443,0.065402224,0.065423618,29.45150076,0.010859826,0.016,0.00498736,0.200836644,-0.038845511,0.077721214,0.441061671,1,15.3,MRO   ,11/2/2017 13:20,11/2/2017 13:26,15.4
0.59,2.5128,0.27647,0.588235294,4.010876954,3.799185889,39,-0.874243443,0.065402224,0.065423618,29.45150076,0.010859826,0.016,0.00498736,0.200836644,-0.038845511,0.077721214,0.441061671,1,15.3,MRO   ,11/2/2017 13:20,11/2/2017 13:26,15.4
0.52,0.4474,0.18011,0.521557719,0.524292206,0.069589422,193,0.104493208,0.034782609,0,38.15917152,-0.021677934,0.022,0.008567016,0.128332186,-0.085460125,0.124411959,0.394223263,0,28.76,DRE   ,11/2/2017 14:19,11/2/2017 15:59,28.71
0.52,0.4474,0.18011,0.521557719,0.524292206,0.069589422,193,0.104493208,0.034782609,0,38.15917152,-0.021677934,0.022,0.008567016,0.128332186,-0.085460125,0.124411959,0.394223263,0,28.76,DRE   ,11/2/2017 14:19,11/2/2017 15:59,28.71
0.54,2.4737,-0.155,0.566781666,2.812262478,1.197007481,36,-0.124533001,0.024648755,0.049382716,43.22144902,0.034054422,0.058,0.014269423,0.22093063,-0.077691023,0.116627143,0.402029664,0,40.58,EXC   ,11/2/2017 14:22,11/2/2017 15:59,40.69
0.54,2.4737,-0.155,0.566781666,2.812262478,1.197007481,36,-0.124533001,0.024648755,0.049382716,43.22144902,0.034054422,0.058,0.014269423,0.22093063,-0.077691023,0.116627143,0.402029664,0,40.58,EXC   ,11/2/2017 14:22,11/2/2017 15:59,40.69
0.66,2.2487,0.33533,3.10752828,2.056794055,-2.891414141,49,-0.900900901,0.013003901,0.026041667,23.95096068,-0.109936919,0.124,0.025150114,0.272623125,-0.042730063,0.081610446,0.43715847,-1,76.91,LOW   ,11/2/2017 14:34,11/2/2017 14:51,76.47
0.66,2.2487,0.33533,3.10752828,2.056794055,-2.891414141,49,-0.900900901,0.013003901,0.026041667,23.95096068,-0.109936919,0.124,0.025150114,0.272623125,-0.042730063,0.081610446,0.43715847,-1,76.91,LOW   ,11/2/2017 14:34,11/2/2017 14:51,76.47
0.66,1.9844,0.31886,0.817577925,1.189245088,0.720535255,55,-0.051440329,0.051124744,0.02555584,36.21290306,-0.014599964,0.024,0.024369644,0.092132971,-0.031076409,0.069943656,0.448868072,1,19.57,GGP   ,11/2/2017 14:40,11/2/2017 15:31,19.67
0.66,1.9844,0.31886,0.817577925,1.189245088,0.720535255,55,-0.051440329,0.051124744,0.02555584,36.21290306,-0.014599964,0.024,0.024369644,0.092132971,-0.031076409,0.069943656,0.448868072,1,19.57,GGP   ,11/2/2017 14:40,11/2/2017 15:31,19.67
1.33,1.5587,0.77172,1.370231059,4.102181615,3.657630895,142,-7.089874073,0.188425303,0.008969414,31.0431573,-0.195804152,0.238,-0.028618405,0.451988387,-0.081575574,0.1205194,0.398126464,1,111.66,DNB   ,11/2/2017 14:43,11/2/2017 15:25,112.22
1.33,1.5587,0.77172,1.370231059,4.102181615,3.657630895,142,-7.089874073,0.188425303,0.008969414,31.0431573,-0.195804152,0.238,-0.028618405,0.451988387,-0.081575574,0.1205194,0.398126464,1,111.66,DNB   ,11/2/2017 14:43,11/2/2017 15:25,112.22
0.54,0.3548,0.29139,0.544592517,0.476374405,-0.076824584,253,-0.229943792,0.051282051,0.044932281,19.55437958,-0.125757329,0.19,-0.037429121,0.50024548,-0.093229227,0.132197986,0.386416862,0,156.08,SPGI  ,11/2/2017 14:48,11/2/2017 15:59,155.62
0.54,0.3548,0.29139,0.544592517,0.476374405,-0.076824584,253,-0.229943792,0.051282051,0.044932281,19.55437958,-0.125757329,0.19,-0.037429121,0.50024548,-0.093229227,0.132197986,0.386416862,0,156.08,SPGI  ,11/2/2017 14:48,11/2/2017 15:59,155.62
0.82,2.7647,0.26639,1.141924959,2.938706969,1.238645747,49,0.082644628,0.081632653,0,37.84781261,-0.015243246,0.022,-0.040927329,0.347363834,-0.097113779,0.136091453,0.382513661,1,12.26,NAVI  ,11/2/2017 14:49,11/2/2017 15:14,12.37
0.82,2.7647,0.26639,1.141924959,2.938706969,1.238645747,49,0.082644628,0.081632653,0,37.84781261,-0.015243246,0.022,-0.040927329,0.347363834,-0.097113779,0.136091453,0.382513661,1,12.26,NAVI  ,11/2/2017 14:49,11/2/2017 15:14,12.37
0.62,7.3373,-0.04551,0.650084794,0.999143591,0.883946393,14,-0.764006791,0.028272547,0.099150142,50.42647948,0.073869003,0.093,0.022909863,0.156557514,-0.089209526,0.104817734,0.108818157,1,35.38,MYL   ,11/3/2017 10:11,11/3/2017 10:58,35.59
0.62,7.3373,-0.04551,0.650084794,0.999143591,0.883946393,14,-0.764006791,0.028272547,0.099150142,50.42647948,0.073869003,0.093,0.022909863,0.156557514,-0.089209526,0.104817734,0.108818157,1,35.38,MYL   ,11/3/2017 10:11,11/3/2017 10:58,35.59
0.6,3.7014,0.50967,2.623732856,0.299043062,-2.556653109,27,-0.577700751,0.059665871,0.149476831,29.37663396,0.032616673,0.036,-0.010743182,0.807603827,-0.124117601,0.139805825,0.073840892,-1,16.77,DISCA ,11/3/2017 10:15,11/3/2017 10:16,16.68
0.6,3.7014,0.50967,2.623732856,0.299043062,-2.556653109,27,-0.577700751,0.059665871,0.149476831,29.37663396,0.032616673,0.036,-0.010743182,0.807603827,-0.124117601,0.139805825,0.073840892,-1,16.77,DISCA ,11/3/2017 10:15,11/3/2017 10:16,16.68
0.79,2.8438,0.15063,0.821064553,0.827861833,0.712859994,46,-0.764006791,0.028320589,0.198863636,44.68319906,-0.064274859,0.085,0.017924359,0.144495669,-0.081452176,0.097045922,0.116590883,1,35.32,MYL   ,11/3/2017 10:25,11/3/2017 10:52,35.55
0.79,2.8438,0.15063,0.821064553,0.827861833,0.712859994,46,-0.764006791,0.028320589,0.198863636,44.68319906,-0.064274859,0.085,0.017924359,0.144495669,-0.081452176,0.097045922,0.116590883,1,35.32,MYL   ,11/3/2017 10:25,11/3/2017 10:52,35.55
1.27,5.0578,0.50353,2.094160807,0.337423313,-1.431369595,41,-0.030125019,0.122436486,0.184020856,44.2886562,0.185205426,0.201,-0.014752813,0.62464887,-0.108602901,0.124252543,0.089386343,-1,65.42,SIG   ,11/3/2017 10:29,11/3/2017 10:33,65.08
1.27,5.0578,0.50353,2.094160807,0.337423313,-1.431369595,41,-0.030125019,0.122436486,0.184020856,44.2886562,0.185205426,0.201,-0.014752813,0.62464887,-0.108602901,0.124252543,0.089386343,-1,65.42,SIG   ,11/3/2017 10:29,11/3/2017 10:33,65.08
0.83,1.4925,0.49146,1.929133858,0.157728707,-1.397515528,92,-0.193723363,0.039385585,0.11829653,36.49578993,-0.01838842,0.039,0.038788255,0.102732759,0.034908075,0.007754643,0.233181765,-1,25.4,FOXA  ,11/3/2017 11:57,11/3/2017 12:15,25.22
0.83,1.4925,0.49146,1.929133858,0.157728707,-1.397515528,92,-0.193723363,0.039385585,0.11829653,36.49578993,-0.01838842,0.039,0.038788255,0.102732759,0.034908075,0.007754643,0.233181765,-1,25.4,FOXA  ,11/3/2017 11:57,11/3/2017 12:15,25.22
0.69,2.1179,0.31892,0.843243243,3.792639138,3.792639138,54,0.224921278,0.021626298,0.043318172,28.32295357,-0.072250476,0.077,0.044707232,0.267740291,0.104724226,0.019373087,0.303136295,1,46.25,FLR   ,11/3/2017 12:19,11/3/2017 13:51,46.49
0.69,2.1179,0.31892,0.843243243,3.792639138,3.792639138,54,0.224921278,0.021626298,0.043318172,28.32295357,-0.072250476,0.077,0.044707232,0.267740291,0.104724226,0.019373087,0.303136295,1,46.25,FLR   ,11/3/2017 12:19,11/3/2017 13:51,46.49
1.03,1.8512,0.68663,1.19146578,0.894604417,0.305725403,92,0.027800945,0.110957004,0.069405886,31.16553153,-0.089937713,0.089,0.017691047,0.436933586,0.139632302,0.007746533,0.33811356,1,36.09,PDCO  ,11/3/2017 12:47,11/3/2017 13:01,36.28
1.03,1.8512,0.68663,1.19146578,0.894604417,0.305725403,92,0.027800945,0.110957004,0.069405886,31.16553153,-0.089937713,0.089,0.017691047,0.436933586,0.139632302,0.007746533,0.33811356,1,36.09,PDCO  ,11/3/2017 12:47,11/3/2017 13:01,36.28
0.58,1.1079,0.33471,0.577081616,2.84018652,2.104377104,87,-0.419111484,0.041237113,0,29.63841865,-0.022325731,0.024,-0.005227422,0.574018981,0.162904352,0.023234201,0.361431736,-1,24.26,HRB   ,11/3/2017 13:31,11/3/2017 15:13,24.13
0.58,1.1079,0.33471,0.577081616,2.84018652,2.104377104,87,-0.419111484,0.041237113,0,29.63841865,-0.022325731,0.024,-0.005227422,0.574018981,0.162904352,0.023234201,0.361431736,-1,24.26,HRB   ,11/3/2017 13:31,11/3/2017 15:13,24.13
0.56,1.5355,0.23095,0.558380696,2.159519201,2.128309572,60,0,0.029922202,0.04995504,40.94610144,-0.065925931,0.11,0.029515341,0.733385913,0.209448452,0,0.408068089,0,100.29,CELG  ,11/3/2017 13:53,11/3/2017 15:59,100.11
0.56,1.5355,0.23095,0.558380696,2.159519201,2.128309572,60,0,0.029922202,0.04995504,40.94610144,-0.065925931,0.11,0.029515341,0.733385913,0.209448452,0,0.408068089,0,100.29,CELG  ,11/3/2017 13:53,11/3/2017 15:59,100.11
0.77,2.1758,0.21883,5.712530713,0.184615385,-5.40383498,58,-0.577700751,0.061462815,0.046153846,44.6092963,-0.006641693,0.023,0.02161116,-0.883842516,0.228841828,0.011609458,0.427499903,1,16.28,DISCA ,11/3/2017 14:14,11/3/2017 14:31,16.38
0.77,2.1758,0.21883,5.712530713,0.184615385,-5.40383498,58,-0.577700751,0.061462815,0.046153846,44.6092963,-0.006641693,0.023,0.02161116,-0.883842516,0.228841828,0.011609458,0.427499903,1,16.28,DISCA ,11/3/2017 14:14,11/3/2017 14:31,16.38
0.93,1.6592,0.3585,0.94263939,0.752715332,0.205999096,93,0,0.105405812,0.085435722,18.14760175,-0.461870323,0.53,-0.044695461,-0.072632494,0.186176402,0.077429346,0.384749913,0,199.44,GWW   ,11/3/2017 14:39,11/3/2017 15:59,199.98
0.93,1.6592,0.3585,0.94263939,0.752715332,0.205999096,93,0,0.105405812,0.085435722,18.14760175,-0.461870323,0.53,-0.044695461,-0.072632494,0.186176402,0.077429346,0.384749913,0,199.44,GWW   ,11/3/2017 14:39,11/3/2017 15:59,199.98
1.2,0.6654,0.29135,1.322418136,0.294736842,-0.60504903,300,0,0.020995171,0.042060988,32.17373259,-0.003423637,0.042,-0.041472018,0.102284778,0.186176402,0.077429346,0.384749913,0,47.64,KORS  ,11/3/2017 14:41,11/3/2017 15:59,47.525
1.2,0.6654,0.29135,1.322418136,0.294736842,-0.60504903,300,0,0.020995171,0.042060988,32.17373259,-0.003423637,0.042,-0.041472018,0.102284778,0.186176402,0.077429346,0.384749913,0,47.64,KORS  ,11/3/2017 14:41,11/3/2017 15:59,47.525
0.89,6.1634,0.49929,1.386138614,4.663212435,-0.197628458,24,-2.127659574,0.099108028,0.298210736,59.50639735,0.004305465,0.046,-0.062032059,0.446255195,0.023166023,0.111943179,0.05793519,1,10.1,QEP   ,11/7/2017 10:05,11/7/2017 10:06,10.16
0.7,4.7361,0.2099,0.722841801,0.498132005,-0.574948665,24,0.267654931,0.06199628,0.103476821,45.91502761,0.089069188,0.156,-0.05502561,0.026750727,0.027027027,0.108078898,0.061797536,-1,48.42,FLR   ,11/7/2017 10:10,11/7/2017 12:00,48.11
0.68,0.9253,0.33404,0.743626062,0.773165219,0.545929267,123,-0.248608974,0.023612751,0.130162111,32.51839953,-0.057901786,0.051,-0.013397504,-0.253189593,-0.108108108,0.243506494,0.061881188,0,84.72,DPS   ,11/7/2017 11:50,11/7/2017 15:59,84.53
0.73,4.1834,0.20341,0.761503564,1.313197636,0.194805195,29,0.211485277,0.048630248,0.048701299,38.58845144,0.097549557,0.175,-0.066027435,-0.220219539,-0.16988417,0.305538366,0.019341612,-1,61.72,FSLR  ,11/7/2017 11:53,11/7/2017 12:00,61.3
0.93,2.1683,0.54818,1.483804813,0.478787879,0.363218112,71,0.99657618,0.090557836,0.084571705,39.09237361,-0.218496095,0.314,-0.086007825,0.168207967,-0.262548263,0.398730257,0.0464756,-1,165.79,SWK   ,11/7/2017 12:07,11/7/2017 12:12,164.94
0.88,1.1796,0.36787,1.668260546,1.237091222,1.215315122,124,0.02151463,0.021256244,0.095805834,32.68975113,-0.127164124,0.137,0.030971458,0.34859826,-0.196911197,0.332701458,0.154984695,-1,94.11,ABBV  ,11/7/2017 12:54,11/7/2017 14:49,93.63
0.72,0.6848,0.16185,1.52426795,0.20096463,-1.403994463,175,0,0.020060181,0.03013561,30.82384134,-0.020169481,0.027,-0.015219562,0.232680275,-0.231660232,0.367647059,0.120113139,0,49.86,DAL   ,11/7/2017 12:59,11/7/2017 15:59,49.9
1.23,4.3819,0.45927,9.917877448,0.66772655,-8.787093057,46,-12.19327093,0.031595577,0.237717908,32.54980763,-0.020453455,0.069,0.023207241,0.590398314,-0.154440154,0.290023202,0.197605486,-1,31.66,TRIP  ,11/7/2017 13:44,11/7/2017 13:53,31.48
0.73,0.9123,0.42402,1.49774611,0.688140556,-0.434341972,133,1.573529412,0.072759022,0.0145624,41.09101969,0.003607989,0.043,-0.02683999,-0.36096233,-0.193050193,0.328820116,0.158859313,0,68.77,HCN   ,11/7/2017 14:01,11/7/2017 15:59,68.59
0.89,5.8056,-0.1477,0.932835821,0.941619586,0.846660395,25,-0.281425891,0.093370682,0.046707146,49.15108285,0.008834207,0.042,0.05624051,-0.123084629,0.015476283,0.030947776,0.135192194,-1,10.72,PBI   ,11/8/2017 10:16,11/8/2017 10:30,10.66
1.37,10.2468,0.99113,2.102803738,0.234192037,-0.580720093,22,-0.63473745,0.058445354,0.117096019,36.38079164,0.060821308,0.078,-0.029963279,-0.52343513,-0.042559777,0.089026514,0.077086666,-1,17.12,DISCA ,11/8/2017 10:40,11/8/2017 10:51,17.02
0.56,1.8964,0.14453,0.639955481,0.223089794,-0.305131761,49,-0.441866888,0.055679287,0.02787068,41.68738636,-0.029941104,0.051,-0.02866312,0.141627214,-0.050297918,0.096775442,0.069339263,1,35.94,PWR   ,11/8/2017 10:46,11/8/2017 11:43,36.18
0.54,3.255,0.08205,0.695652174,0.594821554,0.244072524,27,0,0.034794711,0.069686411,44.5446336,0.021710322,0.045,0.037846965,0.242914338,0.052232454,0.032869932,0.171992361,1,28.75,SYMC  ,11/8/2017 11:12,11/8/2017 12:47,28.915
1.35,2.2444,0.56895,1.352715526,0.222581951,-0.920184037,100,-0.159776313,0.04039588,0.060691888,31.16856527,0.016939057,0.091,0.007220272,-0.402906079,0.034821636,0.05028041,0.154560703,-1,49.53,DISH  ,11/8/2017 11:50,11/8/2017 13:18,49.19
2.32,4.1267,1.16758,7.918088737,0.687285223,-6.389776358,93,-1.355184368,0.068306011,0.205479452,33.65703768,-0.102311171,0.101,-0.003223373,-0.015552484,0.023214424,0.061890763,0.142939597,-1,29.3,CSRA  ,11/8/2017 11:51,11/8/2017 11:58,29.13
0.99,2.5634,0.42745,2.422360248,0.186683261,-0.309597523,64,-0.431565968,0.062150404,0.062227754,42.15757324,-0.002874438,0.012,0.021146392,-0.086180808,0.042559777,0.042541672,0.162308106,1,16.1,CTL   ,11/8/2017 11:57,11/8/2017 12:10,16.2
0.74,1.8767,0.30003,0.752651386,0.654269972,-0.408858603,65,0.204848071,0.034223135,0.034270048,34.1233302,-0.01701654,0.033,0.071081992,0.639227019,0.224406098,0.011581223,0.344372092,0,29.23,FTI   ,11/8/2017 13:05,11/8/2017 15:59,29.12
1.56,1.7993,0.78138,1.587301587,0.961538462,-1.274550773,144,-0.187695516,0.042345967,0.063626723,29.70508866,-0.069084509,0.116,-0.023362636,0.515248695,0.170239109,0.065662418,0.290140267,-1,47.25,HES   ,11/8/2017 13:20,11/8/2017 15:29,47.01
1.08,1.2993,0.71619,1.815505397,1.859256297,-1.173504025,138,-0.760346487,0.039269586,0.039323634,12.21600433,-0.192463606,0.21,0.004646111,0.618017887,0.212798886,0.023165129,0.332750987,-1,101.9,GPN   ,11/8/2017 13:31,11/8/2017 13:47,101.32
0.65,1.2035,0.2972,1.121495327,1.229895932,0.658513641,90,-0.281425891,0.09354537,0,39.1087616,-0.010202331,0.017,-0.00294726,0.265195391,0.205060744,0.030889224,0.325003583,-1,10.7,PBI   ,11/8/2017 13:32,11/8/2017 13:33,10.64
0.79,0.8225,0.58468,1.367667486,0.23562172,0.010686044,160,0.074858304,0.032064985,0.064232952,19.06740989,-0.131140482,0.171,0.00444018,0.000203287,0.212798886,0.023165129,0.332750987,0,93.59,FMC   ,11/8/2017 13:58,11/8/2017 15:59,93.27
0.73,0.8068,0.37255,0.913242009,0.676041103,-0.587449933,150,-0.584019113,0.026867276,0,32.22433526,-0.034352427,0.035,-0.022458331,0.69025448,0.185715391,0.050204681,0.305635074,0,37.23,CFG   ,11/8/2017 14:09,11/8/2017 15:59,37.325
0.72,9.7959,1.36175,2.865995352,0.258866166,-0.615858353,12,1.749347258,0.07751938,0.336004135,39.15452847,-0.376761236,0.356,0.086577288,0.286823197,0.096608986,0.062405761,0.213253574,-1,38.73,JWN   ,11/9/2017 10:04,11/9/2017 10:08,38.52
0.89,3.5276,-0.08154,1.268643923,1.993355482,1.478775226,42,-1.844262295,0.051457976,0.171791788,39.35629761,-0.01719617,0.154,-0.056211093,0.674253109,0.096608986,0.12442391,0.213253574,1,58.33,LEN   ,11/9/2017 10:37,11/9/2017 10:54,58.72
1.22,2.2605,0.57723,1.599587203,1.661129568,1.14822547,90,-1.844262295,0.051626226,0.103448276,32.73088549,-0.073487941,0.143,0.01239647,0.587072648,0.166834795,0.085215168,0.283561218,1,58.14,LEN   ,11/9/2017 11:11,11/9/2017 11:47,58.48
0.64,2.6048,0.1469,0.661121774,2.090137165,1.603466956,41,1.808956541,0.021331058,0.106692096,33.66292141,-0.00655279,0.083,-0.036990342,0.753130278,0.131915884,0.120117793,0.248601616,-1,46.89,NTAP  ,11/9/2017 11:16,11/9/2017 12:26,46.64
0.7,1.2877,0.47063,0.722296141,0.247713415,-0.066483047,90,-0.538447005,0.047542075,0.019015022,35.92345971,-0.237955962,0.215,-0.048673926,0.371455324,0.122216187,0.129817287,0.238890615,-1,105.22,LYB   ,11/9/2017 11:18,11/9/2017 11:48,104.65
0.56,2.1301,0.21676,0.61452514,0.788288288,0.561797753,43,-0.725041829,0.055897149,0.111982083,40.99810315,-0.040847415,0.031,-0.05222458,0.805528977,0.118336308,0.133697611,0.235006215,-1,17.9,KEY   ,11/9/2017 11:20,11/9/2017 11:46,17.81
0.7,2.6687,0.13121,0.755939525,0.488334238,0.18934271,43,-0.911283838,0.027005131,0.081168831,34.62920588,-0.040035919,0.046,-0.053645056,0.811101353,0.116396368,0.135637886,0.233064015,-1,37.04,CFG   ,11/9/2017 11:21,11/9/2017 11:47,36.85
0.53,3.4194,-0.07969,0.566343042,3.38770389,3.38770389,25,-1.1575031,0.040469446,0.121654501,59.86328307,0.041606412,0.068,-0.143706967,-0.118101997,-0.159075037,0.411922434,0.007772726,1,24.72,URBN  ,11/9/2017 11:53,11/9/2017 12:59,24.85
0.72,0.8494,0.27094,0.720504353,0.180451128,-0.344053852,141,-0.313152401,0.015012761,0.045112782,46.6491097,-0.023268637,0.054,-0.109098165,0.447525214,-0.2948708,0.548680831,0.042823218,1,66.62,SLB   ,11/9/2017 12:14,11/9/2017 13:08,66.955
1.12,1.6171,0.35063,1.469017094,0.25438479,-0.926170945,115,-0.415047105,0.167212895,0.08030516,41.74862788,-0.037037097,0.125,-0.011492036,0.349681045,-0.415147047,0.670121167,0.120923701,1,149.76,LH    ,11/9/2017 12:47,11/9/2017 13:23,150.51
0.88,1.5363,0.48533,0.878003697,1.584321089,1.584321089,95,-0.257520777,0.034670057,0.046290939,26.20552516,-0.27360355,0.257,-0.022644825,-0.315703047,-0.019399395,0.271644224,0.518801685,-1,86.56,RL    ,11/9/2017 14:29,11/9/2017 14:49,86.12
1.17,3.3381,0.51783,1.467296692,4.740817921,3.181934822,58,1.749347258,0.074664012,0.024912805,35.31199205,-0.092488627,0.11,-0.071845546,-0.309814403,-0.058198184,0.310571063,0.47979404,1,40.21,JWN   ,11/9/2017 14:38,11/9/2017 14:54,40.415
0.6,1.5205,0.21664,0.722574995,0.351571083,0.065731814,65,-0.360222683,0.054770512,0.087786678,41.15741372,-0.137616393,0.13,-0.049480455,-0.394195809,-0.06208529,0.155309649,0.069938221,0,91.34,MSI   ,11/10/2017 10:41,11/10/2017 15:59,91.07
0.59,1.2846,0.32908,0.588812561,0.311730927,-0.342298289,76,-0.211450878,0.01635858,0.164068909,29.90644981,-0.042042059,0.074,-0.042698548,0.322783341,-0.077606612,0.170867151,0.054396394,1,61.14,EMR   ,11/10/2017 10:51,11/10/2017 11:00,61.46
0.54,8.752,-0.91108,0.536166894,1.968190855,0.726630008,10,-1.116613263,0.087813445,0.176700547,69.96235956,0.391571397,0.408,0.01972814,0.247800893,0.003880331,0.089244141,0.135990986,1,102.58,INCY  ,11/10/2017 11:53,11/10/2017 12:01,103.2
0.53,3.1287,0.11178,1.510574018,3.115264798,3.115264798,28,-1.078582435,0.15128593,0.151400454,41.28185331,0.002468065,0.012,-0.032328144,0.144381064,-0.007760661,0.108657689,0.124334616,1,6.62,SWN   ,11/10/2017 13:12,11/10/2017 13:55,6.66
0.85,2.6984,0.29214,1.785714286,2.283105023,1.725703906,52,0.181983621,0.089365505,0,30.41670465,-0.014120986,0.023,-0.020044356,-0.12183824,0,0.100888596,0.132105529,1,11.2,UA    ,11/10/2017 13:14,11/10/2017 13:41,11.26
